step,min_ttc
0,50.0
100,50.0
200,2.060439355087535
300,1.1143922790795084
400,0.9196110219205818
500,1.0027970670742714
600,0.9067972117714926
700,0.9376714874343005
800,0.9259483881281209
900,0.9096879551863747
1000,1.0292425191725902
1100,1.1576409690002154
1200,0.951033584627893
1300,0.955210301129821
1400,0.9470806600068827
1500,1.081913273238077
1600,0.9537224836500046
1700,0.911103490158345
1800,0.9756187220072443
1900,1.0592785829273283
2000,1.0185878043627477
2100,1.0249295074479745
2200,0.9169667136607862
2300,0.925955991664973
2400,1.0241503359348096
2500,1.0343745936149755
2600,0.9792662216143944
2700,0.9082022994393812
2800,0.9825474165753588
2900,1.047458237889774
3000,0.9455145648355898
3100,0.9279208958742284
3200,0.9503652753804854
3300,0.9122663782798272
3400,0.9538817877556912
3500,0.9217119327267272
3600,1.0479736352608715
3700,0.9374796834785886
3800,1.2249572325132045
3900,1.009078079930832
4000,0.9617952221520218
4100,0.9423050420689406
4200,0.9236399976931373
4300,0.9166278857034291
4400,0.9491074576018356
4500,0.91949504199334
4600,0.95139435877686
4700,1.0092584350482214
4800,0.9433597946177136
4900,0.9337903103658488
5000,0.9150599772986449
5100,0.976549377774956
5200,0.9270996595659704
5300,1.0206681290634259
5400,0.9075737852378863
5500,0.9243084179251982
5600,0.9340540060534908
5700,0.9348831535703329
5800,0.9445538689602957
5900,0.9180227096107716
6000,0.9814468334604801
6100,0.9753777068542866
6200,0.9523764674227817
6300,0.9567553712012228
6400,0.9182707843587053
6500,0.9150266369651858
6600,0.9271506089676033
6700,1.006548592539158
6800,0.9564451295701768
6900,0.919403821804416
7000,0.9428037199447723
7100,0.9166404506974033
7200,0.9315256188465406
7300,0.9293532445697449
7400,0.9132574536550799
7500,0.9324531467178889
7600,0.9292303522895743
7700,0.9415041446833498
7800,0.9166829153257688
7900,0.9196534690773047
8000,0.9165255780222171
8100,0.932847832916568
8200,0.9711042400676966
8300,0.9359107186391976
8400,0.9167882013056946
8500,0.9367695495820737
8600,0.9118214519817411
8700,0.9608363560327877
8800,0.9107476180206122
8900,0.9303205314090865
9000,0.9139840246493987
9100,0.9285652357891557
9200,0.9160737713184479
9300,0.9100236473792441
9400,0.9416950643766818
9500,0.9321860364506449
9600,0.9784520288257722
9700,0.9300561701049106
9800,0.9761182547357062
9900,0.9174978298200601
