step,min_ttc
0,50.0
100,50.0
200,50.0
300,9.795928145297395
400,1.1076997255049303
500,0.9443958833742633
600,2.2629306507640923
700,10.080046304568626
800,0.9550893777256049
900,15.255629990256132
1000,5.227324498301448
1100,4.260350405851912
1200,0.9612982100160207
1300,2.069294598110067
1400,0.9301325790238484
1500,0.932419482441477
1600,9.10635253793476
1700,47.414190603574454
1800,35.217997130462344
1900,1.250815482799382
2000,1.7126757314139451
2100,0.940367077250393
2200,0.9575498955178123
2300,0.9352775445422629
2400,1.0579405038851895
2500,50.0
2600,50.0
2700,1.8429714219389906
2800,11.184215147570363
2900,0.9667856613686061
3000,2.4061805836177594
3100,0.9691781023632334
3200,0.9612898759634027
3300,0.9181331516020678
3400,6.922834139715941
3500,29.692596034718292
3600,2.121465487704022
3700,0.978700866555965
3800,1.2337929284537519
3900,1.021449439889787
4000,1.1448079296954932
4100,17.49285191808021
4200,10.57531117679322
4300,50.0
4400,40.17277305001041
4500,0.9715456512400181
4600,1.824077956936479
4700,0.9663585054112415
4800,0.919967318458884
4900,0.9413671033611133
5000,1.8087726545526877
5100,1.5566322444337266
5200,21.501200413135948
5300,5.448567731545315
5400,2.1455322134204713
5500,18.866629724356873
5600,38.183802401461286
5700,5.416442948011647
5800,0.9348582245002707
5900,0.928117693279113
6000,1.0598962738911608
6100,14.395511913056206
6200,4.801842759343439
6300,12.664129095134902
6400,37.79977275841588
6500,2.0859840045548945
6600,1.2224106960313377
6700,0.9360678361523607
6800,1.0532651877857764
6900,4.534139984912225
7000,0.9163455028058016
7100,50.0
7200,1.8348665587915751
7300,1.3044410813092164
7400,1.0969976257741045
7500,0.9463695215422866
7600,1.8488106900810317
7700,1.0375424419931267
7800,8.729306800852228
7900,5.750086938660351
8000,50.0
8100,11.929443595916995
8200,4.203069003205706
8300,1.5109132019183293
8400,2.0374698983755883
8500,0.9756710942849972
8600,1.0861297377368997
8700,1.0111911274067256
8800,50.0
8900,50.0
9000,50.0
9100,0.9187395649984231
9200,0.9089073956548389
9300,1.1342892735675678
9400,0.9264623405251547
9500,0.9772498845729942
9600,0.9480396106644188
9700,11.016871164542938
9800,1.8742067285078923
9900,1.4268655121187885
