step,min_ttc
0,50.0
100,50.0
200,1.5359112206416277
300,1.0509102640498897
400,0.9395671802462172
500,0.9690244751542221
600,0.9188205357267336
700,0.9040474990036583
800,0.9363256942373571
900,1.0904202856119307
1000,0.9148076210432361
1100,0.9273352824514512
1200,0.9305186962569203
1300,1.1980692064428342
1400,1.029123334613308
1500,1.7292128371938176
1600,0.9366221067080276
1700,0.9248903442134675
1800,0.9304267465614161
1900,0.9403009828506715
2000,0.9506249188063741
2100,0.15329390604612372
2200,0.9110823601148083
2300,0.9599594580853625
2400,1.1001169933844768
2500,0.9447359356750558
2600,0.9239846027108372
2700,0.9139502230031114
2800,0.943718086056734
2900,0.9272957572607612
3000,4.726061046556813
3100,0.9242667513410844
3200,0.9490020504207286
3300,1.0829390842163398
3400,0.9137916277998432
3500,2.052812436239167
3600,0.9134115018872075
3700,0.9457974368742306
3800,1.0298679805973625
3900,0.9254408433264774
4000,0.9221207620183037
4100,0.9037339488348572
4200,0.9179993369945222
4300,0.945113554050791
4400,0.9253361830654412
4500,0.9868556139531792
4600,0.9246421237123086
4700,0.9612656047089132
4800,0.925982616992991
4900,1.0296291099453967
5000,0.9252354190946701
5100,0.9713880766893026
5200,0.9389598170086532
5300,0.9323848935550935
5400,1.0007599337832476
5500,0.9259621493347182
5600,1.104774930321555
5700,1.0125796003987917
5800,0.9158062708061252
5900,0.9868123987895491
6000,0.9576662580570118
6100,0.9772913360469464
6200,2.4189534591666924
6300,0.976072361834495
6400,0.9463080801170156
6500,0.9751494697156003
6600,0.920641026904376
6700,0.9760279860589172
6800,0.9258837695557176
6900,0.9539911782943685
7000,0.9196426577286624
7100,0.9370758002841065
7200,0.9376155350623324
7300,0.9248622301134508
7400,0.9264106564360063
7500,0.9257769957853162
7600,0.9401136742489014
7700,0.9391496545953468
7800,0.9241903904029698
7900,0.9834152512578428
8000,0.9630855372017775
8100,0.9204745921989798
8200,1.385223372733624
8300,0.9271839281479652
8400,0.9330873692108327
8500,0.9531280622068538
8600,0.9445240652802217
8700,0.9612115949331297
8800,0.933631675596103
8900,0.916358248091396
9000,0.942820995690607
9100,0.9727131325182743
9200,1.022335783309314
9300,0.9317306193618774
9400,1.1646619959930344
9500,0.9961900722015365
9600,0.9909819412527487
9700,1.5740308691830083
9800,0.9287188016698132
9900,0.9162166300217051
