step,min_ttc
0,50.0
100,50.0
200,4.139525503045751
300,0.982271314782844
400,1.110791347241886
500,1.0696057362605178
600,0.9296911818707119
700,0.8591037057763105
800,0.9652664803466278
900,0.9750093627160972
1000,0.9369920979823461
1100,0.9447127978219284
1200,0.912871869755602
1300,0.9618745693868359
1400,1.1018711586333425
1500,1.1935481019538199
1600,0.9090890586633554
1700,0.9559474380378782
1800,0.9533784991083541
1900,1.2310161714829058
2000,1.019166585705512
2100,0.9250101831334744
2200,0.917703600733497
2300,0.9415772209430998
2400,0.9071542256046422
2500,0.9351544136861014
2600,0.9584275455530687
2700,0.9514327227749092
2800,0.9687049049123342
2900,0.9229409993209058
3000,0.9191668323945247
3100,1.0545282843940902
3200,0.9621275443748626
3300,1.399341848761064
3400,0.950623291662981
3500,0.9439969679963456
3600,2.029886908253994
3700,0.9264746607255582
3800,1.0436073394793692
3900,1.7307975932880462
4000,0.9168353976178146
4100,0.612846103334464
4200,0.9399996573368173
4300,0.9823633415511207
4400,0.9285665604165971
4500,1.003998968281707
4600,0.9480970484912185
4700,0.9393179082122487
4800,1.1078155750920915
4900,1.0384632359970674
5000,1.3668565034662992
5100,0.9412338263427756
5200,1.007092431118919
5300,0.9177646020087195
5400,0.9372214438146071
5500,1.0048484237567654
5600,1.0379534155363699
5700,1.0287934812123194
5800,0.9563304620914833
5900,0.9097442551365297
6000,1.0319055987729588
6100,0.9955387087542439
6200,0.923969519108142
6300,0.9162092529858631
6400,0.9204469196458291
6500,0.9194936123450678
6600,1.0017217788147506
6700,0.963155373864485
6800,1.0734880043524282
6900,0.9433413711652294
7000,0.9104990246362535
7100,0.9067678978556294
7200,0.9124142899630021
7300,0.9077701978992797
7400,0.9305265049037219
7500,0.9103455216044484
7600,0.9733464415563171
7700,0.9263401542773056
7800,0.917376196065782
7900,0.9053004335235634
8000,0.9509269025226377
8100,0.9304872888482578
8200,0.9308668713682894
8300,0.975383396436848
8400,0.924807088304002
8500,0.9309701362224126
8600,0.9148097248682223
8700,0.9376048132314598
8800,0.920231024655197
8900,0.9413164756934677
9000,0.9141528901157732
9100,0.9131416336436222
9200,0.9175783634780189
9300,0.9446870439284676
9400,0.9337920823140375
9500,0.9412778312075961
9600,0.9428174234275828
9700,0.9506329717815678
9800,0.9422506086180285
9900,0.9072148240899642
