step,min_ttc
0,50.0
100,50.0
200,1.9451800522352332
300,1.0002946171626919
400,1.1237825084121842
500,1.0465930145395972
600,0.9790640434370533
700,0.8570990159121055
800,0.9441731454332918
900,0.9547159842966444
1000,0.9522203667594489
1100,1.005402425135595
1200,0.9454382217428963
1300,1.820385671473224
1400,1.141633044696205
1500,1.0655636524308212
1600,0.9678350626694576
1700,0.9542277400358858
1800,0.9769187386703277
1900,1.200348502310379
2000,1.2105192233445263
2100,1.4487839568660381
2200,0.9302874812259707
2300,0.9636735591780782
2400,0.9468257774339499
2500,0.9190286427696331
2600,0.9594827930276211
2700,1.0332873846546404
2800,0.9841577605497116
2900,0.9277337096397477
3000,0.9322037497865057
3100,1.59060494937749
3200,0.9311475703772705
3300,1.043211816088364
3400,0.9383097494579722
3500,0.9852283254976079
3600,2.1997371574910702
3700,0.9098773033329569
3800,0.9190273741167352
3900,1.1871789647679871
4000,0.9281310902290352
4100,1.2046050465361375
4200,1.0693070626077201
4300,0.9063383660303794
4400,0.9975747262521386
4500,0.996475654463787
4600,0.9693953676823296
4700,1.592030642631998
4800,1.1975053138780927
4900,0.9395089576089561
5000,2.446661960414727
5100,0.9212780727585811
5200,0.9639111741975472
5300,0.9362228358475488
5400,0.9498511562588159
5500,0.9441151340629178
5600,1.163740689884912
5700,0.9310379764436205
5800,0.9192898596918937
5900,0.9890609739185707
6000,0.9545996203285951
6100,0.9237915361082135
6200,0.9290258940009649
6300,0.9810116935714474
6400,0.9406530971319688
6500,0.9881611378285111
6600,0.9303987668782026
6700,0.9388045899184908
6800,0.9210364526179957
6900,0.910794202724501
7000,0.921095496996022
7100,0.9194900312538935
7200,0.9127463203928485
7300,0.9287463129229495
7400,0.9400544692267806
7500,0.9233023542936385
7600,0.9205026768417991
7700,0.9291440278135991
7800,0.9330122469034503
7900,0.9133989184895301
8000,0.9360407915095267
8100,0.9460635093997929
8200,0.9412660986028459
8300,0.9681285815325533
8400,0.9807181800928907
8500,0.9428622209666873
8600,0.9310432694119981
8700,0.9113350507911573
8800,0.9355412950957308
8900,1.0299744598785912
9000,0.916047814775756
9100,0.9490865407544236
9200,0.9109540026437606
9300,0.9471407766139466
9400,1.020358008271409
9500,0.9515920262065263
9600,0.9116681706748206
9700,0.914981364308953
9800,0.9298656560430448
9900,1.0375664891209104
