step,min_ttc
0,50.0
100,50.0
200,1.5359112206416277
300,1.0509102640498897
400,0.9395671802462172
500,0.9690244751542221
600,0.9405237887129577
700,0.9199159609765658
800,0.9311181662941551
900,0.9235513715620615
1000,0.9340177186028028
1100,0.9326230787206977
1200,0.9096000727617525
1300,0.9162373063721936
1400,1.2816248452172505
1500,1.0316863143368684
1600,0.9119389437877932
1700,0.95957279443532
1800,0.9358537298895133
1900,0.9300746631904578
2000,0.9145250207146518
2100,0.9358982996250351
2200,0.9197535029379085
2300,0.9434272072837407
2400,0.9430641255679447
2500,0.9139057851248668
2600,0.9985746682319201
2700,1.115539500414702
2800,0.9093614676528994
2900,0.9123497976525978
3000,0.9365912594845546
3100,0.9475121910450147
3200,0.9156805601268911
3300,1.721922116271147
3400,0.943482643016494
3500,0.9575478690058308
3600,0.9666901615661369
3700,0.9163036694986826
3800,0.9614153330373093
3900,0.9566753797837138
4000,0.9336230580657192
4100,0.9340523166907848
4200,0.9438914918115733
4300,0.9233868110406224
4400,0.9903587702792598
4500,0.9146706432434124
4600,0.9150783701379283
4700,0.921321171126385
4800,0.9428469117875078
4900,0.9415981607885138
5000,0.9199344839175085
5100,0.9558120071260134
5200,0.9499651171232704
5300,0.9336807930771193
5400,0.9504517179325745
5500,0.9338114893275917
5600,0.918938469175332
5700,0.9165476354614812
5800,0.9339595944376254
5900,0.9402067438170875
6000,0.9315103039137015
6100,0.9424218114170145
6200,0.96573203672713
6300,0.9448525299975974
6400,0.9199361226290058
6500,0.9395337046110255
6600,0.9100837075106402
6700,0.9469464731059876
6800,0.9524675996614969
6900,0.9085860467603755
7000,0.9535742556953161
7100,0.9064407558575749
7200,0.9184593548976172
7300,0.9062993096658649
7400,1.0375412757525113
7500,0.9154708309941373
7600,0.9340698049953249
7700,0.9070101179051061
7800,0.9369054728797345
7900,0.9143466019016435
8000,0.9427853539170752
8100,0.9327918311395657
8200,1.3933616881691622
8300,0.9541073461304121
8400,0.9242877806813233
8500,0.9291642920438304
8600,0.9367115987746617
8700,0.92340089322477
8800,0.9161057846672577
8900,0.9188311470711936
9000,0.9509287829668097
9100,0.9410779187984292
9200,1.0598946009926626
9300,0.9736231346621456
9400,0.9475834852976379
9500,0.953132020644736
9600,0.9631397992631121
9700,0.9391505426993831
9800,0.9299010343417353
9900,0.9425068269066921
