step,min_ttc
0,50.0
100,12.023308371051828
200,1.0953362342749726
300,0.9454275090091941
400,0.9120143949722745
500,0.9165666443864939
600,0.9975544173825616
700,0.9330470268358417
800,0.9331923674263861
900,0.913513631547929
1000,0.9138965467513761
1100,0.9253934198181806
1200,0.9320441223213372
1300,0.9358245530451406
1400,0.9092814559378376
1500,0.9475764767525957
1600,0.9140410067758862
1700,0.9287631959517166
1800,0.9244202680727175
1900,0.9176112508536858
2000,0.9133092506540057
2100,0.9225160088428679
2200,0.924067278186234
2300,0.9106978425559129
2400,0.9452779906248854
2500,0.9304683221497603
2600,0.909565224123992
2700,0.9266939358828018
2800,0.950640927738835
2900,0.911099139785686
3000,0.9217497225804319
3100,0.9272272358359527
3200,0.9198490392650386
3300,0.9296120595263959
3400,0.9102250071548338
3500,0.9313440470458686
3600,0.9347955202187376
3700,0.9366397136538227
3800,0.9101215248571867
3900,0.9304409605197657
4000,0.9189665657604718
4100,0.936360457022222
4200,0.9168336933312076
4300,0.9116407347732058
4400,0.9390125091048782
4500,0.927350180792593
4600,1.095599869437839
4700,0.9131409440517845
4800,0.9105780312257284
4900,0.9154398926889636
5000,0.9265321073080676
5100,0.9223153513549098
5200,0.9685408666279623
5300,0.9437821829405175
5400,0.9140057563555811
5500,0.924795552666087
5600,0.9075438857530422
5700,0.9242292765242061
5800,0.9322656373460547
5900,0.9488505641214011
6000,0.9138192296126957
6100,0.9259672957587464
6200,0.9081907940624704
6300,0.9135782830282658
6400,0.909083649273446
6500,0.9192616327586278
6600,0.908973335536055
6700,0.916295524597384
6800,0.9107714523666223
6900,0.9258724239875648
7000,0.9519724250333824
7100,0.9216069579834565
7200,0.9255764009174363
7300,0.9199937121986645
7400,0.9363823639632596
7500,0.9690368440952494
7600,0.9324769284680792
7700,0.9147654952065286
7800,0.9203478827429957
7900,0.91462372952234
8000,0.9065724260214384
8100,0.9296709295141985
8200,0.9167936599420203
8300,0.9043662994705731
8400,0.9499659364412467
8500,0.9507130496339123
8600,0.9279100631315166
8700,0.9302577394744194
8800,0.9059780206229442
8900,0.9413609041738246
9000,0.9382820787871002
9100,0.9499700165397676
9200,0.9215336289194361
9300,0.9254152238431222
9400,0.9204487381307626
9500,0.9142268546581674
9600,0.9072453708890799
9700,0.917448018412101
9800,0.9375760020553531
9900,0.9309212342775791
