step,min_ttc
0,50.0
100,28.64607251234153
200,2.1965853100252146
300,0.9749430315121125
400,0.9238598661324885
500,0.914557616088672
600,1.106626141341534
700,0.9064587067045361
800,1.0798404811413906
900,1.023029020322709
1000,0.9229386518899712
1100,0.9324050097211897
1200,0.9336844188389614
1300,0.0
1400,0.972122376063094
1500,0.9345850483924694
1600,0.9382983358762405
1700,0.9808942276110684
1800,0.9317325300798881
1900,0.9378894305024976
2000,1.0193723020309757
2100,0.9215007570884473
2200,0.9318184080275225
2300,0.91888403271942
2400,1.0231367156121751
2500,1.0162351243406744
2600,1.185867021224029
2700,0.9253343423946347
2800,0.9347470835753836
2900,0.926178735145055
3000,0.991247678880672
3100,0.9355655593660447
3200,0.9329552764830332
3300,0.9385803720602458
3400,0.943955566280802
3500,1.0738949253101013
3600,0.905553197448963
3700,0.9113376735014262
3800,1.1133271968337055
3900,0.9075821625557866
4000,0.9082531383981829
4100,0.9322151677072253
4200,0.9370345983041257
4300,0.9327741718860076
4400,0.9502264440434649
4500,0.9430453508175032
4600,0.9263031637064681
4700,0.9246242600954211
4800,1.0484697701753214
4900,0.9280178450916858
5000,0.9156840779307955
5100,1.0231717924117596
5200,0.9562831109880825
5300,0.9353376051882031
5400,0.9887332824910086
5500,0.9387393076011307
5600,0.9137568416597565
5700,0.9175481567537128
5800,0.9226986502931356
5900,0.948405123940019
6000,0.9097253100968552
6100,0.9841267471920964
6200,0.9111954602184894
6300,0.9177934544064718
6400,0.9076858187284667
6500,0.9140945984798592
6600,0.950729653055185
6700,0.9211327274134503
6800,0.9489315817450839
6900,0.9096144014671627
7000,0.9695426701070718
7100,0.9132787012167319
7200,0.9624067689204918
7300,0.9438882116740442
7400,0.929327733372746
7500,0.9135971621426212
7600,0.9176651377789348
7700,0.9371952072261363
7800,0.9436253738533315
7900,0.9163608062952286
8000,0.9185387558053888
8100,0.9561849114381129
8200,1.1946609859321202
8300,0.9226885277975836
8400,0.9136807835262166
8500,0.9246759915365645
8600,0.9415078564535079
8700,0.9437686077480782
8800,1.0653132049418623
8900,0.9174005663150118
9000,0.9101572940314439
9100,0.9134802946920026
9200,0.9319294162402192
9300,0.912494301016673
9400,0.9253692996287228
9500,0.9636133259037164
9600,0.939392837336274
9700,0.9115094002317173
9800,0.9422861577829089
9900,0.9176825564801157
