step,min_ttc
0,50.0
100,50.0
200,50.0
300,9.795928145297395
400,1.1076997255049303
500,1.7093340418751992
600,1.8002363619153967
700,1.2754252330881548
800,0.9720952225792715
900,15.237388524386514
1000,41.07485856089927
1100,0.9450143245923729
1200,0.9069728163995305
1300,0.965416878298226
1400,3.509937970400043
1500,1.0102601919322671
1600,1.0085502134888775
1700,0.9120278863584531
1800,1.1013310634397537
1900,5.964003539545213
2000,0.9226151019519839
2100,0.9246325801253907
2200,0.9295334242292296
2300,1.0915653434037007
2400,2.108343181100345
2500,0.9280577643834789
2600,0.998118602642564
2700,0.9595606950440695
2800,1.1105723470102022
2900,1.55077147704833
3000,0.9311265357343087
3100,1.357868995477532
3200,0.9591511677371188
3300,1.1261467349740057
3400,2.6462840022734686
3500,0.9385848870056919
3600,1.265820277421089
3700,0.9561201929381153
3800,1.1365414003691063
3900,2.139054881612225
4000,0.9537326365523658
4100,1.505883048830375
4200,1.0587126424864701
4300,1.2405498732051026
4400,0.9508791702378315
4500,0.9329628976563397
4600,1.8284103780611627
4700,1.0566782031257709
4800,1.2419500837447197
4900,0.9851474828069494
5000,0.9650571710991671
5100,1.5346503584436824
5200,1.107540706160182
5300,1.0559806922250679
5400,0.9475332310995627
5500,1.0853778860292986
5600,1.3585343699367143
5700,0.7152666508925477
5800,0.9490916193405697
5900,1.7530352645872245
6000,0.9126873763185701
6100,1.0213873251095718
6200,0.9799034435675409
6300,0.963739228174326
6400,1.3642685643124144
6500,0.9236433402617217
6600,1.1584733017521156
6700,1.3737723005512406
6800,0.9183247977607866
6900,1.396063579925676
7000,1.0048479792756555
7100,1.21079491097777
7200,0.9660407484148292
7300,0.9150274164148937
7400,1.5047270410133147
7500,1.1565017840036493
7600,1.2925718719507904
7700,0.9409910401692505
7800,1.0394574093444489
7900,0.9629932127929138
8000,1.041760168787773
8100,1.365095297720194
8200,0.9172864371008385
8300,1.0202914275540707
8400,0.9595961558429107
8500,1.1099126524445275
8600,1.2564656781639107
8700,0.9180885382488868
8800,1.005026332732598
8900,0.9328845719141121
9000,1.109422376851425
9100,1.2897899274682607
9200,0.9084737562250725
9300,1.0240172280942967
9400,1.606675982099351
9500,0.9737223675575155
9600,1.357971298585103
9700,0.9091901535726936
9800,0.9547562239022651
9900,1.4086758575180625
